orderItemId:int,orderId:int,productId:int,quantity:int
4118,1026,20,1
4119,1026,28,3
4120,1026,19,2
4121,1027,8,1
4122,1027,20,1
4123,1027,27,1
4124,1028,12,2
4125,1028,20,2
4126,1028,29,3
4127,1029,13,1
4128,1029,23,3
4129,1029,29,1
4130,1029,17,2
4131,1029,11,2
4132,1030,5,3
4133,1030,21,2
4134,1030,27,3
4135,1030,18,2
4136,1031,5,1
4137,1031,19,3
4138,1031,30,2
4139,1031,22,2
4140,1032,15,3
4141,1032,19,1
4142,1032,27,1
4143,1032,26,2
4144,1033,3,2
4145,1033,20,2
4146,1033,27,1
4147,1034,16,3
4148,1034,23,1
4149,1034,29,2
4150,1035,18,3
4151,1035,20,3
4152,1035,25,2
4153,1035,12,1
4154,1035,24,2
4155,1036,16,1
4156,1036,21,3
4157,1036,25,3
4158,1037,9,3
4159,1037,24,3
4160,1037,27,2
4161,1037,13,3
4162,1038,13,1
4163,1038,24,1
4164,1038,25,1
4165,1038,2,3
4166,1039,14,1
4167,1039,24,1
4168,1039,28,2
4169,1040,10,2
4170,1040,24,2
4171,1040,27,2
4172,1040,4,3
4173,1040,22,2
4174,1041,15,2
4175,1041,21,1
4176,1041,30,3
4177,1041,29,2
4178,1041,11,1
4179,1042,3,2
4180,1042,20,1
4181,1042,28,3
4182,1043,6,1
4183,1043,23,3
4184,1043,29,2
4185,1044,4,3
4186,1044,19,3
4187,1044,30,1
4188,1044,5,1
4189,1044,28,1
4190,1045,42,2
4191,1045,54,1
4192,1045,60,1
4193,1046,38,2
4194,1046,51,2
4195,1046,59,2
4196,1046,41,2
4197,1046,50,1
4198,1047,42,1
4199,1047,51,3
4200,1047,58,3
4201,1047,53,1
4202,1048,32,3
4203,1048,54,2
4204,1048,59,2
4205,1048,41,1
4206,1049,44,3
4207,1049,54,3
4208,1049,58,3
4209,1050,47,3
4210,1050,51,1
4211,1050,57,1
4212,1051,45,1
4213,1051,53,2
4214,1051,57,2
4215,1051,47,1
4216,1052,49,2
4217,1052,54,2
4218,1052,60,1
4219,1052,43,2
4220,1052,40,1
4221,1053,10,3
4222,1053,22,1
4223,1053,30,3
4224,1053,29,3
4225,1053,12,1
4226,1054,7,1
4227,1054,20,2
4228,1054,29,2
4229,1054,12,2
4230,1055,12,2
4231,1055,20,2
4232,1055,26,2
4233,1055,1,3
4234,1055,29,1
4235,1056,8,1
4236,1056,20,1
4237,1056,29,3
4238,1056,19,1
4239,1057,5,2
4240,1057,20,1
4241,1057,27,3
4242,1058,11,2
4243,1058,19,1
4244,1058,29,3
4245,1058,9,2
4246,1059,7,2
4247,1059,23,1
4248,1059,25,2
4249,1060,9,1
4250,1060,23,1
4251,1060,29,2
4252,1060,26,3
4253,1060,13,2
4254,1061,18,1
4255,1061,24,1
4256,1061,29,2
4257,1061,12,2
4258,1061,8,3
4259,1062,7,3
4260,1062,20,3
4261,1062,30,3
4262,1062,2,1
4263,1062,3,1
4264,1063,4,2
4265,1063,21,1
4266,1063,28,1
4267,1063,6,2
4268,1063,20,1
4269,1064,16,1
4270,1064,22,2
4271,1064,29,3
4272,1064,4,1
4273,1064,26,1
4274,1065,3,1
4275,1065,22,2
4276,1065,29,3
4277,1065,26,3
4278,1066,9,2
4279,1066,24,1
4280,1066,30,3
4281,1066,17,1
4282,1067,18,2
4283,1067,20,1
4284,1067,28,3
4285,1067,14,3
4286,1067,27,3
4287,1068,3,2
4288,1068,22,2
4289,1068,27,3
4290,1069,4,3
4291,1069,20,1
4292,1069,30,3
4293,1070,11,2
4294,1070,24,1
4295,1070,27,2
4296,1070,8,3
4297,1070,15,1
4298,1071,16,1
4299,1071,21,2
4300,1071,27,2
4301,1072,38,2
4302,1072,54,1
4303,1072,59,1
4304,1072,37,1
4305,1072,50,1
4306,1073,35,1
4307,1073,51,2
4308,1073,56,2
4309,1073,59,2
4310,1073,37,1
4311,1074,16,1
4312,1074,19,1
4313,1074,27,2
4314,1075,12,3
4315,1075,24,2
4316,1075,25,3
4317,1075,6,2
4318,1076,3,2
4319,1076,19,2
4320,1076,27,2
4321,1076,21,2
4322,1076,16,3
4323,1077,3,1
4324,1077,20,2
4325,1077,26,1
4326,1077,16,3
4327,1077,28,3
4328,1078,7,3
4329,1078,19,1
4330,1078,28,2
4331,1078,21,3
4332,1078,2,3
4333,1079,17,1
4334,1079,19,1
4335,1079,25,2
4336,1079,27,2
4337,1080,6,3
4338,1080,22,2
4339,1080,25,3
4340,1080,10,1
4341,1080,11,1
4342,1081,3,1
4343,1081,21,1
4344,1081,30,1
4345,1081,9,3
4346,1082,11,1
4347,1082,24,2
4348,1082,30,1
4349,1083,14,1
4350,1083,21,1
4351,1083,27,3
4352,1084,18,1
4353,1084,23,2
4354,1084,26,3
4355,1084,1,2
4356,1084,9,2
4357,1085,15,3
4358,1085,20,1
4359,1085,30,2
4360,1085,25,1
4361,1085,26,1
4362,1086,14,2
4363,1086,20,1
4364,1086,27,2
4365,1087,2,2
4366,1087,20,2
4367,1087,26,1
4368,1087,30,1
4369,1088,10,2
4370,1088,21,1
4371,1088,29,3
4372,1088,22,2
4373,1088,8,1
4374,1089,13,3
4375,1089,20,2
4376,1089,26,3
4377,1089,27,2
4378,1089,10,3
4379,1090,10,2
4380,1090,20,2
4381,1090,27,3
4382,1090,17,1
4383,1091,35,2
4384,1091,51,2
4385,1091,58,3
4386,1091,37,3
4387,1092,46,1
4388,1092,51,3
4389,1092,60,1
4390,1093,36,2
4391,1093,51,3
4392,1093,57,2
4393,1093,49,1
4394,1094,40,1
4395,1094,52,1
4396,1094,57,2
4397,1094,38,3
4398,1094,60,3
4399,1095,45,3
4400,1095,54,2
4401,1095,57,3
4402,1095,44,3
4403,1096,50,3
4404,1096,52,2
4405,1096,59,3
4406,1097,50,3
4407,1097,55,3
4408,1097,56,1
4409,1097,52,3
4410,1097,51,2
4411,1098,8,2
4412,1098,19,1
4413,1098,26,1
4414,1099,14,2
4415,1099,21,2
4416,1099,28,1
4417,1100,9,1
4418,1100,22,1
4419,1100,25,1
4420,1101,6,3
4421,1101,22,2
4422,1101,25,2
4423,1101,24,3
4424,1102,11,3
4425,1102,20,1
4426,1102,25,2
4427,1102,13,2
4428,1103,9,3
4429,1103,20,1
4430,1103,30,1
4431,1104,8,2
4432,1104,23,3
4433,1104,27,2
4434,1104,17,3
4435,1104,16,3
4436,1105,10,1
4437,1105,24,2
4438,1105,25,3
4439,1106,15,3
4440,1106,19,1
4441,1106,27,2
4442,1106,23,2
4443,1106,24,2
4444,1107,40,3
4445,1107,52,3
4446,1107,57,3
4447,1108,39,1
4448,1108,55,1
4449,1108,57,1
4450,1108,44,1
4451,1108,52,3
4452,1109,49,3
4453,1109,55,1
4454,1109,58,1
4455,1109,31,2
4456,1109,39,1
4457,1110,17,3
4458,1110,22,1
4459,1110,27,3
4460,1110,9,3
4461,1110,10,1
4462,1111,12,2
4463,1111,20,1
4464,1111,30,3
4465,1111,11,1
4466,1111,9,3
4467,1112,2,2
4468,1112,22,1
4469,1112,28,1
4470,1112,7,2
4471,1112,20,1
4472,1113,18,3
4473,1113,23,1
4474,1113,27,3
4475,1113,20,2
4476,1113,17,1
4477,1114,10,3
4478,1114,22,2
4479,1114,30,2
4480,1114,29,3
4481,1115,2,3
4482,1115,19,1
4483,1115,28,3
4484,1116,37,2
4485,1116,51,1
4486,1116,58,3
4487,1117,40,3
4488,1117,51,3
4489,1117,58,3
4490,1117,48,1
4491,1118,16,2
4492,1118,22,3
4493,1118,29,3
4494,1119,15,3
4495,1119,22,1
4496,1119,25,3
4497,1119,8,1
4498,1119,2,3
4499,1120,11,3
4500,1120,24,1
4501,1120,27,3
4502,1120,21,2
4503,1121,15,2
4504,1121,21,1
4505,1121,29,1
4506,1122,12,1
4507,1122,23,2
4508,1122,26,1
4509,1122,15,1
4510,1123,7,3
4511,1123,23,2
4512,1123,26,3
4513,1123,28,1
4514,1123,27,2
4515,1124,10,1
4516,1124,19,2
4517,1124,28,3
4518,1124,30,3
4519,1124,22,1
4520,1125,3,2
4521,1125,24,1
4522,1125,28,2
4523,1126,9,2
4524,1126,22,3
4525,1126,25,3
4526,1127,13,1
4527,1127,19,1
4528,1127,26,3
4529,1128,2,2
4530,1128,22,2
4531,1128,30,1
4532,1128,17,1
4533,1128,16,2
4534,1129,35,1
4535,1129,51,2
4536,1129,56,1
4537,1130,47,1
4538,1130,54,2
4539,1130,56,1
4540,1131,13,1
4541,1131,24,1
4542,1131,28,1
4543,1131,26,1
4544,1132,8,2
4545,1132,24,1
4546,1132,27,1
4547,1133,13,2
4548,1133,22,1
4549,1133,28,2
4550,1133,12,2
4551,1133,29,1
4552,1134,12,1
4553,1134,22,2
4554,1134,29,3
4555,1134,20,2
4556,1134,17,1
4557,1135,2,1
4558,1135,22,3
4559,1135,29,3
4560,1135,28,1
4561,1135,5,2
4562,1136,18,3
4563,1136,21,3
4564,1136,27,1
4565,1137,10,2
4566,1137,22,3
4567,1137,30,2
4568,1137,9,3
4569,1137,26,2
4570,1138,8,1
4571,1138,19,2
4572,1138,27,3
4573,1139,5,2
4574,1139,19,3
4575,1139,27,2
4576,1139,18,1
4577,1139,23,2
4578,1140,1,2
4579,1140,20,1
4580,1140,30,1
4581,1140,16,1
4582,1141,7,2
4583,1141,21,1
4584,1141,27,3
4585,1141,10,3
4586,1141,20,3
4587,1142,1,3
4588,1142,19,3
4589,1142,27,2
4590,1143,15,1
4591,1143,20,2
4592,1143,26,1
4593,1143,22,1
4594,1144,15,3
4595,1144,21,2
4596,1144,26,2
4597,1145,18,1
4598,1145,20,3
4599,1145,27,3
4600,1146,11,3
4601,1146,19,3
4602,1146,26,1
4603,1146,16,3
4604,1147,7,1
4605,1147,20,1
4606,1147,29,1
4607,1147,18,1
4608,1147,30,1
4609,1148,49,3
4610,1148,52,1
4611,1148,56,2
4612,1148,40,1
4613,1149,48,3
4614,1149,52,2
4615,1149,57,3
4616,1149,51,2
4617,1149,44,3
4618,1150,18,3
4619,1150,24,2
4620,1150,28,3
4621,1150,6,2
4622,1151,12,1
4623,1151,24,2
4624,1151,28,1
4625,1152,8,2
4626,1152,24,1
4627,1152,26,1
4628,1152,9,2
4629,1153,10,1
4630,1153,22,3
4631,1153,30,2
4632,1154,4,1
4633,1154,21,1
4634,1154,30,3
4635,1154,24,1
4636,1154,5,3
4637,1155,2,3
4638,1155,20,1
4639,1155,26,3
4640,1156,11,3
4641,1156,24,3
4642,1156,26,2
4643,1157,3,1
4644,1157,23,1
4645,1157,28,3
4646,1158,17,2
4647,1158,23,1
4648,1158,27,1
4649,1158,11,2
4650,1158,14,2
4651,1159,1,3
4652,1159,20,2
4653,1159,25,3
4654,1159,15,3
4655,1159,7,2
4656,1160,49,3
4657,1160,54,3
4658,1160,57,2
4659,1160,47,1
4660,1160,60,1
4661,1161,10,3
4662,1161,19,3
4663,1161,29,3
4664,1161,8,2
4665,1162,12,1
4666,1162,19,3
4667,1162,28,2
4668,1162,10,1
4669,1163,17,3
4670,1163,24,3
4671,1163,26,2
4672,1163,1,3
4673,1164,7,2
4674,1164,20,2
4675,1164,26,2
4676,1165,1,1
4677,1165,19,3
4678,1165,30,1
4679,1165,15,3
4680,1166,7,1
4681,1166,19,3
4682,1166,29,3
4683,1166,8,3
4684,1167,16,2
4685,1167,19,1
4686,1167,27,1
4687,1168,13,2
4688,1168,21,2
4689,1168,29,1
4690,1168,9,2
4691,1169,1,2
4692,1169,22,3
4693,1169,28,2
4694,1170,10,1
4695,1170,19,3
4696,1170,29,3
4697,1171,15,1
4698,1171,21,2
4699,1171,28,1
4700,1171,24,1
4701,1172,2,3
4702,1172,19,3
4703,1172,26,2
4704,1172,24,1
4705,1172,17,3
4706,1173,42,1
4707,1173,53,3
4708,1173,58,1
4709,1173,55,1
4710,1174,10,1
4711,1174,21,3
4712,1174,25,1
4713,1174,11,1
4714,1174,4,3
4715,1175,3,2
4716,1175,24,3
4717,1175,27,1
4718,1175,23,1
4719,1176,13,2
4720,1176,20,2
4721,1176,30,2
4722,1176,21,3
4723,1177,1,3
4724,1177,20,1
4725,1177,27,1
4726,1177,3,1
4727,1177,12,1
4728,1178,9,2
4729,1178,19,1
4730,1178,30,3
4731,1178,4,3
4732,1179,4,2
4733,1179,24,3
4734,1179,27,3
4735,1179,17,2
4736,1179,18,2
4737,1180,7,1
4738,1180,20,1
4739,1180,29,3
4740,1181,9,1
4741,1181,20,1
4742,1181,26,1
4743,1181,30,1
4744,1181,21,3
4745,1182,13,2
4746,1182,24,3
4747,1182,28,2
4748,1183,1,3
4749,1183,20,2
4750,1183,26,3
4751,1183,14,2
4752,1183,8,3
4753,1184,12,1
4754,1184,23,2
4755,1184,27,3
4756,1184,9,1
4757,1184,6,2
4758,1185,7,1
4759,1185,22,2
4760,1185,25,1
4761,1186,10,1
4762,1186,22,3
4763,1186,28,2
4764,1186,14,1
4765,1187,8,1
4766,1187,23,1
4767,1187,29,1
4768,1188,6,2
4769,1188,19,2
4770,1188,30,2
4771,1189,5,1
4772,1189,23,3
4773,1189,30,3
4774,1190,12,1
4775,1190,20,3
4776,1190,28,2
4777,1190,8,2
4778,1191,15,1
4779,1191,22,3
4780,1191,25,1
4781,1191,4,2
4782,1191,9,2
4783,1192,9,3
4784,1192,24,2
4785,1192,26,2
4786,1193,4,2
4787,1193,22,2
4788,1193,25,3
4789,1193,27,3
4790,1193,26,2
4791,1194,1,3
4792,1194,20,3
4793,1194,29,2
4794,1194,28,3
4795,1194,6,1
4796,1195,35,1
4797,1195,54,2
4798,1195,59,2
4799,1195,50,1
4800,1196,45,1
4801,1196,52,3
4802,1196,57,3
4803,1196,34,1
4804,1196,53,3
4805,1197,33,1
4806,1197,52,1
4807,1197,58,1
4808,1198,33,3
4809,1198,52,3
4810,1198,59,1
4811,1199,32,2
4812,1199,52,2
4813,1199,59,1
4814,1200,2,2
4815,1200,23,3
4816,1200,28,3
4817,1201,5,1
4818,1201,23,3
4819,1201,25,1
4820,1201,8,1
4821,1201,11,1
4822,1202,11,1
4823,1202,24,1
4824,1202,30,2
4825,1203,5,1
4826,1203,21,1
4827,1203,28,3
4828,1203,11,1
4829,1203,2,1
4830,1204,7,3
4831,1204,22,3
4832,1204,30,1
4833,1204,25,1
4834,1205,18,3
4835,1205,21,1
4836,1205,28,1
4837,1205,14,3
4838,1205,15,3
4839,1206,17,2
4840,1206,21,3
4841,1206,26,2
4842,1206,18,1
4843,1207,9,1
4844,1207,20,1
4845,1207,26,2
4846,1207,25,2
4847,1208,14,3
4848,1208,23,3
4849,1208,30,3
4850,1208,6,3
4851,1208,11,2
4852,1209,12,1
4853,1209,21,1
4854,1209,26,2
4855,1209,20,3
4856,1209,6,2
4857,1210,7,3
4858,1210,19,3
4859,1210,25,3
4860,1211,16,1
4861,1211,24,1
4862,1211,25,1
4863,1211,17,2
4864,1211,2,3
4865,1212,15,2
4866,1212,24,2
4867,1212,26,2
4868,1212,12,3
4869,1212,22,1
4870,1213,3,3
4871,1213,19,1
4872,1213,29,1
4873,1213,14,1
4874,1213,8,1
4875,1214,10,2
4876,1214,20,1
4877,1214,28,1
4878,1214,1,1
4879,1214,9,1
4880,1215,14,2
4881,1215,23,3
4882,1215,25,2
4883,1215,19,3
4884,1215,12,3
4885,1216,48,1
4886,1216,55,3
4887,1216,60,2
4888,1217,33,3
4889,1217,53,1
4890,1217,60,1
4891,1217,52,3
4892,1217,37,3
4893,1218,39,2
4894,1218,55,2
4895,1218,60,1
4896,1218,50,1
4897,1219,33,1
4898,1219,51,3
4899,1219,58,3
4900,1219,47,3
4901,1219,35,1
4902,1220,4,2
4903,1220,19,3
4904,1220,25,2
4905,1220,8,1
4906,1221,4,1
4907,1221,20,2
4908,1221,28,2
4909,1222,14,1
4910,1222,22,2
4911,1222,25,2
4912,1223,5,3
4913,1223,24,2
4914,1223,26,3
4915,1224,1,2
4916,1224,22,1
4917,1224,27,2
4918,1225,18,2
4919,1225,24,1
4920,1225,27,3
4921,1225,10,2
4922,1226,18,1
4923,1226,24,1
4924,1226,30,3
4925,1226,25,1
4926,1226,1,3
4927,1227,1,3
4928,1227,22,2
4929,1227,30,3
4930,1227,23,3
4931,1227,13,1
4932,1228,1,1
4933,1228,22,2
4934,1228,30,3
4935,1228,12,3
4936,1229,16,3
4937,1229,23,3
4938,1229,27,1
4939,1229,6,2
4940,1229,15,3
4941,1230,11,3
4942,1230,21,2
4943,1230,27,2
4944,1230,14,1
4945,1231,2,3
4946,1231,23,1
4947,1231,28,3
4948,1231,21,3
4949,1232,7,2
4950,1232,24,1
4951,1232,26,2
4952,1232,12,3
4953,1232,14,1
4954,1233,1,1
4955,1233,19,2
4956,1233,28,2
4957,1233,30,1
4958,1234,8,2
4959,1234,23,3
4960,1234,25,1
4961,1234,21,2
4962,1235,43,1
4963,1235,51,3
4964,1235,56,1
4965,1235,44,3
4966,1236,50,2
4967,1236,53,1
4968,1236,60,3
4969,1236,38,2
4970,1236,31,2
4971,1237,11,1
4972,1237,23,2
4973,1237,30,2
4974,1237,14,3
4975,1238,5,1
4976,1238,23,2
4977,1238,25,3
4978,1238,27,3
4979,1239,13,3
4980,1239,21,2
4981,1239,26,3
4982,1239,16,3
4983,1239,10,1
4984,1240,7,3
4985,1240,22,2
4986,1240,25,1
4987,1240,17,3
4988,1240,21,3
4989,1241,6,3
4990,1241,20,2
4991,1241,29,1
4992,1242,9,3
4993,1242,19,1
4994,1242,29,2
4995,1243,15,2
4996,1243,23,3
4997,1243,28,1
4998,1243,18,2
4999,1243,4,3
5000,1244,15,3
5001,1244,21,2
5002,1244,30,3
5003,1244,1,1
5004,1244,20,1
5005,1245,1,1
5006,1245,19,3
5007,1245,30,2
5008,1246,13,3
5009,1246,23,2
5010,1246,29,3
5011,1246,15,2
5012,1246,2,3
5013,1247,14,3
5014,1247,20,3
5015,1247,28,2
5016,1248,10,2
5017,1248,23,2
5018,1248,29,2
5019,1248,21,2
5020,1249,5,1
5021,1249,20,1
5022,1249,28,1
5023,1249,1,2
5024,1249,16,1
5025,1250,11,1
5026,1250,19,1
5027,1250,25,2
5028,1250,4,1
5029,1251,8,2
5030,1251,24,1
5031,1251,28,2
5032,1251,22,1
5033,1251,25,2
5034,1252,7,3
5035,1252,19,1
5036,1252,29,1
5037,1252,27,3
5038,1252,26,1
5039,1253,3,1
5040,1253,20,3
5041,1253,28,3
5042,1254,12,3
5043,1254,22,3
5044,1254,28,3
5045,1254,13,1
5046,1254,7,3
5047,1255,48,2
5048,1255,52,3
5049,1255,57,1
5050,1255,34,2
5051,1255,31,3
5052,1256,42,1
5053,1256,51,2
5054,1256,58,1
5055,1256,38,2
5056,1257,31,2
5057,1257,52,2
5058,1257,57,1
5059,1257,44,1
5060,1257,33,1
5061,1258,46,2
5062,1258,51,2
5063,1258,56,1
5064,1259,42,2
5065,1259,51,2
5066,1259,56,1
5067,1259,58,2
5068,1260,50,2
5069,1260,53,3
5070,1260,57,2
5071,1260,60,2
5072,1260,58,3
5073,1261,50,2
5074,1261,54,1
5075,1261,60,1
5076,1261,33,1
5077,1262,43,1
5078,1262,53,2
5079,1262,58,2
5080,1262,46,2
5081,1262,45,2
5082,1263,34,2
5083,1263,51,1
5084,1263,56,1
5085,1264,45,3
5086,1264,55,2
5087,1264,57,1
5088,1264,41,2
5089,1265,2,3
5090,1265,23,1
5091,1265,27,1
5092,1265,19,2
5093,1265,25,2
5094,1266,7,3
5095,1266,22,3
5096,1266,27,2
5097,1266,25,3
5098,1267,3,1
5099,1267,19,3
5100,1267,29,2
5101,1267,15,1
5102,1268,1,1
5103,1268,23,2
5104,1268,26,2
5105,1269,11,1
5106,1269,19,2
5107,1269,26,2
5108,1269,8,3
5109,1270,6,1
5110,1270,21,1
5111,1270,28,2
5112,1270,30,2
5113,1270,22,2
5114,1271,7,3
5115,1271,21,3
5116,1271,27,2
5117,1271,16,1
5118,1272,11,1
5119,1272,21,2
5120,1272,27,1
5121,1272,28,1
5122,1273,9,2
5123,1273,19,2
5124,1273,27,3
5125,1273,18,3
5126,1273,4,3
5127,1274,9,2
5128,1274,19,2
5129,1274,30,2
5130,1274,27,3
5131,1275,1,2
5132,1275,20,2
5133,1275,27,3
5134,1275,15,1
5135,1276,5,1
5136,1276,23,2
5137,1276,29,1
5138,1276,4,2
5139,1276,17,2
5140,1277,3,1
5141,1277,20,3
5142,1277,25,3
5143,1278,9,1
5144,1278,20,3
5145,1278,29,3
5146,1279,6,1
5147,1279,20,3
5148,1279,27,1
5149,1279,28,1
5150,1279,22,2
5151,1280,1,1
5152,1280,24,2
5153,1280,29,1
5154,1281,10,2
5155,1281,19,2
5156,1281,29,1
5157,1282,1,1
5158,1282,19,3
5159,1282,26,2
5160,1282,14,2
5161,1283,12,1
5162,1283,19,1
5163,1283,29,2
5164,1283,23,1
5165,1284,14,2
5166,1284,21,2
5167,1284,25,3
5168,1284,18,3
5169,1285,13,1
5170,1285,23,1
5171,1285,28,3
5172,1285,24,1
5173,1286,2,3
5174,1286,20,3
5175,1286,25,2
5176,1287,15,3
5177,1287,22,2
5178,1287,28,3
5179,1287,21,1
5180,1287,19,3
5181,1288,3,1
5182,1288,24,3
5183,1288,26,1
5184,1288,11,3
5185,1289,6,3
5186,1289,24,1
5187,1289,26,1
5188,1289,9,2
5189,1289,15,1
5190,1290,18,2
5191,1290,21,1
5192,1290,27,1
5193,1291,13,1
5194,1291,24,2
5195,1291,28,2
5196,1291,5,3
5197,1291,18,3
5198,1292,50,2
5199,1292,53,2
5200,1292,58,2
5201,1292,59,2
5202,1293,42,2
5203,1293,54,2
5204,1293,59,1
5205,1294,40,3
5206,1294,54,3
5207,1294,58,1
5208,1295,16,3
5209,1295,24,3
5210,1295,26,2
5211,1295,18,3
5212,1295,11,3
5213,1296,11,3
5214,1296,23,2
5215,1296,28,1
5216,1297,5,3
5217,1297,19,3
5218,1297,30,3
5219,1297,24,2
5220,1298,3,1
5221,1298,22,1
5222,1298,26,3
5223,1298,18,3
5224,1299,18,3
5225,1299,23,2
5226,1299,28,1
5227,1300,12,2
5228,1300,24,3
5229,1300,29,3
5230,1300,13,1
5231,1300,18,2
5232,1301,14,1
5233,1301,20,3
5234,1301,26,1
5235,1301,18,3
5236,1302,14,1
5237,1302,24,2
5238,1302,30,1
5239,1302,3,2
5240,1303,2,2
5241,1303,20,2
5242,1303,30,1
5243,1304,4,2
5244,1304,24,3
5245,1304,28,2
5246,1304,25,1
5247,1304,3,3
5248,1305,16,1
5249,1305,20,1
5250,1305,29,3
5251,1305,4,3
5252,1305,27,3
5253,1306,47,2
5254,1306,53,2
5255,1306,59,3
5256,1307,42,1
5257,1307,53,1
5258,1307,58,2
5259,1308,36,2
5260,1308,54,1
5261,1308,57,3
5262,1308,58,3
5263,1309,44,2
5264,1309,54,2
5265,1309,60,3
5266,1309,56,1
5267,1310,36,1
5268,1310,55,1
5269,1310,56,1
5270,1310,45,2
5271,1310,47,2
5272,1311,14,2
5273,1311,23,1
5274,1311,30,1
5275,1312,18,2
5276,1312,24,3
5277,1312,27,1
5278,1312,26,3
5279,1313,17,2
5280,1313,24,3
5281,1313,30,3
5282,1314,17,2
5283,1314,22,2
5284,1314,28,2
5285,1314,16,3
5286,1315,10,3
5287,1315,24,1
5288,1315,26,2
5289,1316,13,3
5290,1316,22,1
5291,1316,26,2
5292,1316,10,1
5293,1316,2,1
5294,1317,3,1
5295,1317,21,1
5296,1317,25,1
5297,1318,1,2
5298,1318,21,1
5299,1318,30,3
5300,1318,10,2
5301,1319,12,3
5302,1319,24,1
5303,1319,25,2
5304,1319,13,3
5305,1319,28,2
5306,1320,3,3
5307,1320,19,3
5308,1320,30,3
5309,1320,14,1
5310,1321,14,2
5311,1321,21,3
5312,1321,30,3
5313,1321,15,2
5314,1321,19,3
5315,1322,15,3
5316,1322,21,1
5317,1322,29,1
5318,1322,25,1
5319,1323,10,1
5320,1323,24,1
5321,1323,27,3
5322,1323,15,2
5323,1324,35,3
5324,1324,53,2
5325,1324,60,3
5326,1325,46,1
5327,1325,53,3
5328,1325,56,1
5329,1325,50,3
5330,1326,5,2
5331,1326,24,2
5332,1326,27,3
5333,1326,1,2
5334,1327,2,3
5335,1327,24,1
5336,1327,29,2
5337,1327,19,3
5338,1327,21,3
5339,1328,3,3
5340,1328,21,1
5341,1328,26,3
5342,1328,15,2
5343,1329,1,3
5344,1329,23,2
5345,1329,30,1
5346,1329,8,1
5347,1329,13,1
5348,1330,5,3
5349,1330,19,3
5350,1330,27,1
5351,1330,8,3
5352,1331,2,3
5353,1331,23,1
5354,1331,27,1
5355,1331,3,1
5356,1331,22,1
5357,1332,4,3
5358,1332,22,3
5359,1332,29,3
5360,1332,27,3
5361,1333,13,3
5362,1333,22,3
5363,1333,26,2
5364,1333,27,3
5365,1334,3,3
5366,1334,21,2
5367,1334,26,1
5368,1335,4,2
5369,1335,23,1
5370,1335,27,2
5371,1335,15,1
5372,1336,15,2
5373,1336,22,3
5374,1336,25,1
5375,1337,18,3
5376,1337,20,1
5377,1337,27,2
5378,1337,23,1
5379,1338,17,1
5380,1338,19,3
5381,1338,26,3
5382,1338,21,1
5383,1338,10,2
5384,1339,18,3
5385,1339,21,2
5386,1339,26,1
5387,1339,13,3
5388,1340,6,2
5389,1340,22,1
5390,1340,25,3
5391,1341,16,2
5392,1341,23,2
5393,1341,30,2
5394,1341,17,1
5395,1341,9,3
5396,1342,11,3
5397,1342,21,1
5398,1342,26,1
5399,1343,41,2
5400,1343,55,3
5401,1343,60,3
5402,1343,37,2
5403,1343,46,2
5404,1344,46,2
5405,1344,52,1
5406,1344,56,1
5407,1345,47,2
5408,1345,52,3
5409,1345,58,3
5410,1345,55,1
5411,1346,45,2
5412,1346,51,2
5413,1346,58,1
5414,1346,59,3
5415,1347,38,2
5416,1347,53,3
5417,1347,56,1
5418,1347,34,2
5419,1348,12,2
5420,1348,22,2
5421,1348,30,2
5422,1349,14,2
5423,1349,19,2
5424,1349,28,3
5425,1349,18,2
5426,1350,10,2
5427,1350,19,2
5428,1350,28,1
5429,1350,30,3
5430,1351,4,2
5431,1351,24,3
5432,1351,28,3
5433,1352,10,3
5434,1352,21,3
5435,1352,26,2
5436,1352,20,2
5437,1352,7,1
5438,1353,6,3
5439,1353,20,2
5440,1353,27,3
5441,1354,11,1
5442,1354,24,1
5443,1354,29,1
5444,1354,3,3
5445,1354,27,2
5446,1355,10,3
5447,1355,19,2
5448,1355,30,1
5449,1356,18,2
5450,1356,20,2
5451,1356,28,3
5452,1357,17,1
5453,1357,19,1
5454,1357,28,3
5455,1358,47,1
5456,1358,53,1
5457,1358,56,1
5458,1358,54,3
5459,1358,51,3
5460,1359,35,1
5461,1359,52,3
5462,1359,58,1
5463,1360,32,3
5464,1360,53,3
5465,1360,60,3
5466,1360,44,1
5467,1361,15,1
5468,1361,20,2
5469,1361,29,2
5470,1361,2,1
5471,1362,10,1
5472,1362,19,3
5473,1362,27,2
5474,1362,8,2
5475,1362,7,3
5476,1363,10,3
5477,1363,23,1
5478,1363,28,3
5479,1364,4,2
5480,1364,22,1
5481,1364,28,1
5482,1364,30,3
5483,1365,14,2
5484,1365,23,3
5485,1365,27,3
5486,1365,17,3
5487,1365,8,1
5488,1366,16,1
5489,1366,23,3
5490,1366,30,3
5491,1366,5,2
5492,1366,22,2
5493,1367,11,3
5494,1367,24,3
5495,1367,26,3
5496,1368,8,2
5497,1368,22,1
5498,1368,29,1
5499,1369,2,2
5500,1369,24,3
5501,1369,29,1
5502,1369,20,2
5503,1370,10,1
5504,1370,20,1
5505,1370,29,2
5506,1370,6,3
5507,1371,45,2
5508,1371,51,2
5509,1371,59,2
5510,1372,36,2
5511,1372,53,3
5512,1372,58,2
5513,1372,42,1
5514,1372,56,2
