orderItemId:int,orderId:int,productId:int,quantity:int
1662,414,19,3
1663,414,28,3
1664,414,27,3
1665,414,5,1
1666,409,17,3
1667,409,22,2
1668,409,25,2
1669,409,2,1
1670,411,14,2
1671,411,21,3
1672,411,28,2
1673,411,12,1
1674,412,5,3
1675,412,24,2
1676,412,29,2
1677,412,6,3
1678,412,8,3
1679,422,9,1
1680,422,19,1
1681,422,29,1
1682,422,27,2
1683,422,16,3
1684,407,15,2
1685,407,20,1
1686,407,29,1
1687,407,6,2
1688,408,10,3
1689,408,20,1
1690,408,29,3
1691,408,27,3
1692,417,5,1
1693,417,23,2
1694,417,30,3
1695,417,24,2
1696,417,11,3
1697,415,6,3
1698,415,24,3
1699,415,30,1
1700,416,3,1
1701,416,19,1
1702,416,25,1
1703,410,9,2
1704,410,19,2
1705,410,30,1
1706,410,15,2
1707,419,15,1
1708,419,23,2
1709,419,26,1
1710,419,22,1
1711,438,45,1
1712,438,53,3
1713,438,59,1
1714,438,44,2
1715,438,32,1
1716,431,31,1
1717,431,53,3
1718,431,56,3
1719,431,44,2
1720,437,42,1
1721,437,55,2
1722,437,60,3
1723,437,34,1
1724,437,48,2
1725,436,32,3
1726,436,52,3
1727,436,58,3
1728,436,51,2
1729,433,47,2
1730,433,54,2
1731,433,58,3
1732,433,48,1
1733,433,51,2
1734,426,43,3
1735,426,55,1
1736,426,60,1
1737,434,49,3
1738,434,55,2
1739,434,58,3
1740,424,48,1
1741,424,52,3
1742,424,58,1
1743,424,47,2
1744,423,12,3
1745,423,20,3
1746,423,25,1
1747,423,22,2
1748,427,8,2
1749,427,24,2
1750,427,26,3
1751,429,10,2
1752,429,21,1
1753,429,29,1
1754,429,17,1
1755,429,14,2
1756,428,5,1
1757,428,23,2
1758,428,30,1
1759,428,27,2
1760,428,7,2
1761,432,7,1
1762,432,20,2
1763,432,30,1
1764,432,27,1
1765,432,11,1
1766,425,15,2
1767,425,20,2
1768,425,25,1
1769,425,5,1
1770,425,7,3
1771,435,11,3
1772,435,24,3
1773,435,29,3
1774,435,6,2
1775,430,6,3
1776,430,20,1
1777,430,25,2
1778,430,7,2
1779,430,24,1
1780,451,32,2
1781,451,54,1
1782,451,58,2
1783,450,49,3
1784,450,54,3
1785,450,56,1
1786,450,34,2
1787,450,60,1
1788,448,31,3
1789,448,55,1
1790,448,59,1
1791,448,57,1
1792,448,35,2
1793,447,34,2
1794,447,54,1
1795,447,60,2
1796,447,32,1
1797,439,32,2
1798,439,54,3
1799,439,57,1
1800,439,42,2
1801,439,46,1
1802,443,34,1
1803,443,54,2
1804,443,59,1
1805,440,12,1
1806,440,22,2
1807,440,29,3
1808,440,9,2
1809,449,11,3
1810,449,23,3
1811,449,30,3
1812,449,19,3
1813,449,24,3
1814,446,6,1
1815,446,21,3
1816,446,29,2
1817,446,9,3
1818,441,16,3
1819,441,19,2
1820,441,30,3
1821,444,2,2
1822,444,20,2
1823,444,25,2
1824,444,10,3
1825,445,1,3
1826,445,20,2
1827,445,29,3
1828,445,10,3
1829,442,16,3
1830,442,23,2
1831,442,29,1
1832,458,49,2
1833,458,55,3
1834,458,57,3
1835,458,51,1
1836,459,33,2
1837,459,53,3
1838,459,58,2
1839,459,44,1
1840,453,49,3
1841,453,53,1
1842,453,60,3
1843,453,37,2
1844,453,55,2
1845,467,47,1
1846,467,55,2
1847,467,57,1
1848,466,39,1
1849,466,53,3
1850,466,58,3
1851,472,50,1
1852,472,55,3
1853,472,58,2
1854,472,32,1
1855,472,45,3
1856,457,48,1
1857,457,55,2
1858,457,58,3
1859,457,38,3
1860,457,34,3
1861,470,43,3
1862,470,54,2
1863,470,58,3
1864,470,42,1
1865,461,48,3
1866,461,54,1
1867,461,60,3
1868,461,50,3
1869,461,56,1
1870,469,45,2
1871,469,53,3
1872,469,60,1
1873,463,31,1
1874,463,55,1
1875,463,58,3
1876,456,34,1
1877,456,51,1
1878,456,60,1
1879,454,1,1
1880,454,20,2
1881,454,29,1
1882,464,8,3
1883,464,20,3
1884,464,28,3
1885,464,10,2
1886,464,9,2
1887,462,8,2
1888,462,19,3
1889,462,26,3
1890,462,21,2
1891,460,4,1
1892,460,22,1
1893,460,30,3
1894,460,28,3
1895,460,8,3
1896,468,4,3
1897,468,21,1
1898,468,25,3
1899,465,18,3
1900,465,23,2
1901,465,30,1
1902,465,10,3
1903,471,6,1
1904,471,20,3
1905,471,27,3
1906,471,30,3
1907,452,6,1
1908,452,20,3
1909,452,29,2
1910,452,15,2
1911,452,30,1
1912,455,14,2
1913,455,24,3
1914,455,26,2
1915,486,45,3
1916,486,55,3
1917,486,60,1
1918,486,49,2
1919,486,32,2
1920,487,36,3
1921,487,53,3
1922,487,56,2
1923,487,31,1
1924,479,37,3
1925,479,54,3
1926,479,58,3
1927,483,39,3
1928,483,55,1
1929,483,57,1
1930,483,33,1
1931,491,36,3
1932,491,54,3
1933,491,56,2
1934,485,33,1
1935,485,54,3
1936,485,56,1
1937,485,43,3
1938,485,60,2
1939,490,38,1
1940,490,53,3
1941,490,58,1
1942,490,56,1
1943,488,47,2
1944,488,52,2
1945,488,59,1
1946,488,55,3
1947,488,33,1
1948,473,48,3
1949,473,51,1
1950,473,56,2
1951,475,40,1
1952,475,53,2
1953,475,60,1
1954,474,18,1
1955,474,22,1
1956,474,25,2
1957,474,16,3
1958,481,3,3
1959,481,19,3
1960,481,27,2
1961,481,12,1
1962,478,16,1
1963,478,21,2
1964,478,26,2
1965,492,8,2
1966,492,24,1
1967,492,25,3
1968,492,20,1
1969,492,18,3
1970,489,14,3
1971,489,23,3
1972,489,30,1
1973,489,2,2
1974,477,8,1
1975,477,24,2
1976,477,25,3
1977,476,16,1
1978,476,24,1
1979,476,29,1
1980,484,12,1
1981,484,20,2
1982,484,26,3
1983,484,6,3
1984,484,23,3
1985,480,7,2
1986,480,24,3
1987,480,28,2
1988,482,15,3
1989,482,21,3
1990,482,25,1
1991,518,45,2
1992,518,54,3
1993,518,57,1
1994,496,48,3
1995,496,54,1
1996,496,58,1
1997,496,49,2
1998,496,41,2
1999,499,35,1
2000,499,51,1
2001,499,56,3
2002,502,46,3
2003,502,55,3
2004,502,60,2
2005,502,37,3
2006,502,33,1
2007,505,37,1
2008,505,54,3
2009,505,58,2
2010,510,36,2
2011,510,53,1
2012,510,59,3
2013,501,41,3
2014,501,52,1
2015,501,56,1
2016,507,32,2
2017,507,51,1
2018,507,59,1
2019,507,46,1
2020,493,46,2
2021,493,51,3
2022,493,60,2
2023,493,35,1
2024,520,41,1
2025,520,54,1
2026,520,59,1
2027,520,46,3
2028,520,55,3
2029,500,31,2
2030,500,52,1
2031,500,60,1
2032,500,42,2
2033,500,51,1
2034,509,34,1
2035,509,55,1
2036,509,59,3
2037,509,41,1
2038,497,31,1
2039,497,55,3
2040,497,56,1
2041,515,35,3
2042,515,55,3
2043,515,59,2
2044,503,50,2
2045,503,53,2
2046,503,60,3
2047,511,39,2
2048,511,52,3
2049,511,58,3
2050,511,40,3
2051,511,35,3
2052,517,48,3
2053,517,51,2
2054,517,58,2
2055,517,41,1
2056,517,59,2
2057,514,34,3
2058,514,53,1
2059,514,60,3
2060,506,49,2
2061,506,53,1
2062,506,56,3
2063,506,41,2
2064,516,41,2
2065,516,51,3
2066,516,58,1
2067,516,40,3
2068,508,2,3
2069,508,22,3
2070,508,25,2
2071,512,17,1
2072,512,22,3
2073,512,26,1
2074,512,28,1
2075,512,19,2
2076,513,6,3
2077,513,24,3
2078,513,28,3
2079,504,4,1
2080,504,21,3
2081,504,26,3
2082,498,6,1
2083,498,21,1
2084,498,28,3
2085,494,6,3
2086,494,23,1
2087,494,30,3
2088,495,1,3
2089,495,21,3
2090,495,28,2
2091,519,12,2
2092,519,24,2
2093,519,25,3
2094,519,13,1
2095,519,29,2
2096,521,39,3
2097,521,51,3
2098,521,57,3
2099,529,47,2
2100,529,55,2
2101,529,58,1
2102,529,36,2
2103,537,32,3
2104,537,52,2
2105,537,59,1
2106,525,48,1
2107,525,54,3
2108,525,56,2
2109,525,52,1
2110,536,46,2
2111,536,52,3
2112,536,59,3
2113,536,57,3
2114,530,40,3
2115,530,55,2
2116,530,56,3
2117,530,41,2
2118,530,50,3
2119,526,41,3
2120,526,53,3
2121,526,60,3
2122,526,42,3
2123,532,13,2
2124,532,23,3
2125,532,30,1
2126,531,8,3
2127,531,19,2
2128,531,27,2
2129,531,6,3
2130,531,4,1
2131,535,8,1
2132,535,22,3
2133,535,29,3
2134,524,11,2
2135,524,21,3
2136,524,29,3
2137,524,16,1
2138,533,2,3
2139,533,23,1
2140,533,25,1
2141,527,9,3
2142,527,21,3
2143,527,28,3
2144,527,15,2
2145,538,16,1
2146,538,24,1
2147,538,26,1
2148,523,14,2
2149,523,22,3
2150,523,26,3
2151,523,4,2
2152,523,6,3
2153,528,8,2
2154,528,21,2
2155,528,25,1
2156,540,14,2
2157,540,19,1
2158,540,30,3
2159,540,22,2
2160,541,9,2
2161,541,22,3
2162,541,25,1
2163,541,7,2
2164,522,13,1
2165,522,23,2
2166,522,26,1
2167,522,30,2
2168,522,9,3
2169,534,17,2
2170,534,19,1
2171,534,26,1
2172,534,13,1
2173,539,1,2
2174,539,24,1
2175,539,26,3
2176,539,18,2
2177,553,33,2
2178,553,54,3
2179,553,59,1
2180,553,38,3
2181,561,39,2
2182,561,55,2
2183,561,58,1
2184,561,50,3
2185,555,42,3
2186,555,51,1
2187,555,60,2
2188,544,46,1
2189,544,52,2
2190,544,57,3
2191,542,34,1
2192,542,52,3
2193,542,58,3
2194,542,55,3
2195,542,48,3
2196,548,48,3
2197,548,51,1
2198,548,57,1
2199,548,34,2
2200,548,59,3
2201,559,44,1
2202,559,54,3
2203,559,60,1
2204,556,49,3
2205,556,52,3
2206,556,60,3
2207,556,50,1
2208,549,43,2
2209,549,53,1
2210,549,57,1
2211,549,51,1
2212,546,32,1
2213,546,53,3
2214,546,56,3
2215,558,46,1
2216,558,51,2
2217,558,56,1
2218,558,55,2
2219,558,58,2
2220,560,43,3
2221,560,52,3
2222,560,58,2
2223,550,35,3
2224,550,54,2
2225,550,59,1
2226,550,42,2
2227,547,7,3
2228,547,23,1
2229,547,25,1
2230,547,19,2
2231,547,22,3
2232,545,6,1
2233,545,19,3
2234,545,30,1
2235,554,3,3
2236,554,19,3
2237,554,27,2
2238,554,20,1
2239,554,11,3
2240,557,18,2
2241,557,19,3
2242,557,27,2
2243,552,2,1
2244,552,23,1
2245,552,26,2
2246,552,18,1
2247,552,25,3
2248,551,7,2
2249,551,23,3
2250,551,26,2
2251,551,1,1
2252,551,4,3
2253,543,14,3
2254,543,21,1
2255,543,26,3
2256,543,1,3
2257,543,29,1
2258,566,48,1
2259,566,53,2
2260,566,59,2
2261,566,38,3
2262,566,47,3
2263,565,45,1
2264,565,51,2
2265,565,60,2
2266,565,42,2
2267,571,32,2
2268,571,54,3
2269,571,57,1
2270,571,56,3
2271,571,41,1
2272,572,32,1
2273,572,51,1
2274,572,60,2
2275,572,42,3
2276,568,49,3
2277,568,54,3
2278,568,56,3
2279,568,59,2
2280,568,32,3
2281,570,48,2
2282,570,51,1
2283,570,58,1
2284,570,35,2
2285,570,36,3
2286,576,36,3
2287,576,52,3
2288,576,60,3
2289,567,34,3
2290,567,53,2
2291,567,60,1
2292,562,13,2
2293,562,23,3
2294,562,25,2
2295,564,4,3
2296,564,24,3
2297,564,28,1
2298,564,9,2
2299,574,17,2
2300,574,24,3
2301,574,28,2
2302,574,4,1
2303,573,15,2
2304,573,20,3
2305,573,28,2
2306,573,10,2
2307,573,7,1
2308,569,15,3
2309,569,21,1
2310,569,30,1
2311,575,7,3
2312,575,19,2
2313,575,30,2
2314,575,4,2
2315,563,10,1
2316,563,22,3
2317,563,27,3
2318,563,17,2
2319,563,5,2
2320,582,42,2
2321,582,54,1
2322,582,59,3
2323,582,46,3
2324,577,50,2
2325,577,55,1
2326,577,56,1
2327,586,43,1
2328,586,55,2
2329,586,57,3
2330,586,34,1
2331,586,54,1
2332,594,49,2
2333,594,51,3
2334,594,56,2
2335,594,57,3
2336,597,43,2
2337,597,54,1
2338,597,60,2
2339,597,51,1
2340,597,53,1
2341,589,39,2
2342,589,55,1
2343,589,56,3
2344,589,44,3
2345,592,32,2
2346,592,53,3
2347,592,59,1
2348,580,32,1
2349,580,53,1
2350,580,57,2
2351,580,37,3
2352,580,36,2
2353,587,12,3
2354,587,19,1
2355,587,25,3
2356,584,7,2
2357,584,24,2
2358,584,28,3
2359,584,5,1
2360,584,21,3
2361,596,4,1
2362,596,20,3
2363,596,27,3
2364,595,6,2
2365,595,22,3
2366,595,25,2
2367,579,8,3
2368,579,23,1
2369,579,26,1
2370,579,2,3
2371,591,7,3
2372,591,23,2
2373,591,25,1
2374,591,11,2
2375,590,12,1
2376,590,21,2
2377,590,30,2
2378,585,9,3
2379,585,20,1
2380,585,30,3
2381,585,25,2
2382,585,15,2
2383,588,8,2
2384,588,20,2
2385,588,28,1
2386,588,24,1
2387,578,1,2
2388,578,24,3
2389,578,25,3
2390,578,27,1
2391,578,21,3
2392,583,15,3
2393,583,22,2
2394,583,29,1
2395,593,15,1
2396,593,20,2
2397,593,25,2
2398,593,24,3
2399,593,22,2
2400,581,4,1
2401,581,21,1
2402,581,27,3
2403,607,38,3
2404,607,52,3
2405,607,60,2
2406,607,45,3
2407,607,54,1
2408,606,33,3
2409,606,54,3
2410,606,60,1
2411,606,45,2
2412,613,43,2
2413,613,54,3
2414,613,57,2
2415,613,40,1
2416,613,32,2
2417,610,32,1
2418,610,51,2
2419,610,56,3
2420,605,38,3
2421,605,52,1
2422,605,57,1
2423,605,54,1
2424,605,59,2
2425,620,40,2
2426,620,52,3
2427,620,58,1
2428,619,41,3
2429,619,52,1
2430,619,59,1
2431,619,56,3
2432,619,38,3
2433,617,37,1
2434,617,55,3
2435,617,57,1
2436,617,35,3
2437,617,47,3
2438,603,48,1
2439,603,55,1
2440,603,58,3
2441,603,49,2
2442,601,41,3
2443,601,54,1
2444,601,57,2
2445,598,35,2
2446,598,55,3
2447,598,58,3
2448,614,36,2
2449,614,55,1
2450,614,56,1
2451,615,50,2
2452,615,53,1
2453,615,57,3
2454,615,39,1
2455,604,38,2
2456,604,54,2
2457,604,58,2
2458,604,37,2
2459,616,37,3
2460,616,53,3
2461,616,60,1
2462,618,2,2
2463,618,19,2
2464,618,30,2
2465,612,6,2
2466,612,22,1
2467,612,26,1
2468,612,20,3
2469,612,11,1
2470,599,6,3
2471,599,19,3
2472,599,26,2
2473,599,23,3
2474,599,4,3
2475,600,3,1
2476,600,22,1
2477,600,29,1
2478,600,4,1
2479,609,1,2
2480,609,19,3
2481,609,30,2
2482,609,9,1
2483,611,1,3
2484,611,24,1
2485,611,25,2
2486,608,11,2
2487,608,24,1
2488,608,26,1
2489,608,6,3
2490,602,1,3
2491,602,20,3
2492,602,25,3
2493,635,34,2
2494,635,53,1
2495,635,56,2
2496,635,43,1
2497,624,47,2
2498,624,54,3
2499,624,58,2
2500,624,49,3
2501,624,59,1
2502,628,31,2
2503,628,55,3
2504,628,58,3
2505,628,39,1
2506,640,34,3
2507,640,53,3
2508,640,56,3
2509,638,46,1
2510,638,54,2
2511,638,57,1
2512,643,42,3
2513,643,52,1
2514,643,58,3
2515,643,55,2
2516,632,37,2
2517,632,53,2
2518,632,58,2
2519,648,34,2
2520,648,54,3
2521,648,58,1
2522,647,31,3
2523,647,53,1
2524,647,59,2
2525,622,33,3
2526,622,51,3
2527,622,59,2
2528,622,57,2
2529,622,49,3
2530,630,43,3
2531,630,54,3
2532,630,57,2
2533,639,42,3
2534,639,51,1
2535,639,59,1
2536,639,31,1
2537,627,50,1
2538,627,54,3
2539,627,56,2
2540,627,52,1
2541,627,53,1
2542,625,49,1
2543,625,53,3
2544,625,60,1
2545,645,48,2
2546,645,54,1
2547,645,58,2
2548,645,34,2
2549,645,57,1
2550,633,17,3
2551,633,23,1
2552,633,25,3
2553,633,13,1
2554,633,24,2
2555,641,10,2
2556,641,22,3
2557,641,26,1
2558,641,19,1
2559,621,11,2
2560,621,24,2
2561,621,25,2
2562,621,2,3
2563,646,13,3
2564,646,24,2
2565,646,27,1
2566,646,23,2
2567,646,3,1
2568,631,2,2
2569,631,22,1
2570,631,30,3
2571,631,11,1
2572,631,21,1
2573,644,7,1
2574,644,19,2
2575,644,25,2
2576,626,12,3
2577,626,20,3
2578,626,26,2
2579,626,27,2
2580,636,4,2
2581,636,20,2
2582,636,27,2
2583,636,11,1
2584,634,15,3
2585,634,22,3
2586,634,25,2
2587,634,27,1
2588,637,11,2
2589,637,22,3
2590,637,28,2
2591,637,29,1
2592,623,2,2
2593,623,21,3
2594,623,29,2
2595,629,2,3
2596,629,23,2
2597,629,30,3
2598,642,18,3
2599,642,23,3
2600,642,25,2
2601,642,1,2
2602,642,15,2
2603,655,45,3
2604,655,53,3
2605,655,58,1
2606,659,37,2
2607,659,52,2
2608,659,60,2
2609,658,44,1
2610,658,55,2
2611,658,56,3
2612,658,36,2
2613,649,40,3
2614,649,51,3
2615,649,58,1
2616,650,47,1
2617,650,55,1
2618,650,60,2
2619,650,59,3
2620,652,43,3
2621,652,54,1
2622,652,60,3
2623,656,41,3
2624,656,53,1
2625,656,59,2
2626,656,34,1
2627,654,18,1
2628,654,20,2
2629,654,26,1
2630,654,9,2
2631,651,8,1
2632,651,19,2
2633,651,26,3
2634,653,5,2
2635,653,20,3
2636,653,28,2
2637,653,14,1
2638,653,19,1
2639,657,13,1
2640,657,22,3
2641,657,25,3
2642,661,39,2
2643,661,53,3
2644,661,58,1
2645,673,37,2
2646,673,51,1
2647,673,57,3
2648,673,40,1
2649,668,37,1
2650,668,53,3
2651,668,59,3
2652,668,50,2
2653,668,43,3
2654,662,48,3
2655,662,53,1
2656,662,60,2
2657,662,52,2
2658,667,50,1
2659,667,54,3
2660,667,59,2
2661,667,35,1
2662,667,41,1
2663,664,46,3
2664,664,52,2
2665,664,57,3
2666,664,59,2
2667,664,49,3
2668,670,43,1
2669,670,53,1
2670,670,59,2
2671,672,41,2
2672,672,54,2
2673,672,58,3
2674,671,46,3
2675,671,54,3
2676,671,56,3
2677,671,55,3
2678,671,43,2
2679,666,16,2
2680,666,24,1
2681,666,26,3
2682,666,12,1
2683,666,5,1
2684,663,2,1
2685,663,19,2
2686,663,29,3
2687,663,11,3
2688,663,9,1
2689,660,13,3
2690,660,24,2
2691,660,27,2
2692,660,11,1
2693,674,13,2
2694,674,22,2
2695,674,27,1
2696,674,30,3
2697,674,9,1
2698,669,3,3
2699,669,21,3
2700,669,28,3
2701,665,17,3
2702,665,21,3
2703,665,27,2
2704,684,47,1
2705,684,51,3
2706,684,59,1
2707,680,50,1
2708,680,53,3
2709,680,58,3
2710,691,32,2
2711,691,53,3
2712,691,57,2
2713,691,55,1
2714,692,33,1
2715,692,52,1
2716,692,60,3
2717,692,51,1
2718,693,32,2
2719,693,52,1
2720,693,60,1
2721,693,31,1
2722,693,56,1
2723,696,31,3
2724,696,54,3
2725,696,59,3
2726,696,55,3
2727,696,36,2
2728,695,38,1
2729,695,51,2
2730,695,57,3
2731,681,40,3
2732,681,53,3
2733,681,56,2
2734,681,47,2
2735,678,33,2
2736,678,54,2
2737,678,57,3
2738,689,6,1
2739,689,21,2
2740,689,26,2
2741,689,27,3
2742,677,2,2
2743,677,22,2
2744,677,29,1
2745,677,18,3
2746,677,30,1
2747,687,12,1
2748,687,21,1
2749,687,30,3
2750,687,6,3
2751,687,11,3
2752,686,11,1
2753,686,24,3
2754,686,26,1
2755,686,13,1
2756,688,17,3
2757,688,19,3
2758,688,28,1
2759,688,23,2
2760,675,5,3
2761,675,19,2
2762,675,28,2
2763,683,12,2
2764,683,22,3
2765,683,26,2
2766,683,20,2
2767,682,14,1
2768,682,24,2
2769,682,25,3
2770,682,17,3
2771,682,27,3
2772,694,15,3
2773,694,20,3
2774,694,29,3
2775,676,16,2
2776,676,24,3
2777,676,29,2
2778,676,6,3
2779,679,2,1
2780,679,21,1
2781,679,27,1
2782,685,5,3
2783,685,19,1
2784,685,28,2
2785,685,4,3
2786,690,4,2
2787,690,23,3
2788,690,30,1
2789,718,50,1
2790,718,52,3
2791,718,57,3
2792,719,38,3
2793,719,53,2
2794,719,59,2
2795,719,57,2
2796,719,46,2
2797,702,33,2
2798,702,55,1
2799,702,59,3
2800,702,41,1
2801,698,49,1
2802,698,51,3
2803,698,59,2
2804,713,44,1
2805,713,52,1
2806,713,56,1
2807,713,47,1
2808,713,49,1
2809,700,34,1
2810,700,51,2
2811,700,60,2
2812,700,54,3
2813,716,32,2
2814,716,52,1
2815,716,57,1
2816,716,48,1
2817,707,38,2
2818,707,52,1
2819,707,60,3
2820,707,41,3
2821,707,47,1
2822,711,8,1
2823,711,24,3
2824,711,26,1
2825,711,2,3
2826,711,22,1
2827,710,4,2
2828,710,23,3
2829,710,27,1
2830,710,10,2
2831,715,16,1
2832,715,19,2
2833,715,29,3
2834,717,2,3
2835,717,20,3
2836,717,27,2
2837,717,7,1
2838,717,28,2
2839,703,14,2
2840,703,19,2
2841,703,25,1
2842,703,18,2
2843,703,27,3
2844,720,5,3
2845,720,23,2
2846,720,29,2
2847,708,18,2
2848,708,23,3
2849,708,25,3
2850,708,24,2
2851,708,19,1
2852,714,18,1
2853,714,23,2
2854,714,30,2
2855,714,19,2
2856,706,13,2
2857,706,23,1
2858,706,30,1
2859,706,21,3
2860,706,15,3
2861,699,16,1
2862,699,19,2
2863,699,26,3
2864,699,28,1
2865,699,8,3
2866,704,18,3
2867,704,24,2
2868,704,26,2
2869,704,3,3
2870,697,13,2
2871,697,23,2
2872,697,28,2
2873,709,11,3
2874,709,22,2
2875,709,29,2
2876,709,10,2
2877,712,15,2
2878,712,20,3
2879,712,30,3
2880,712,9,2
2881,701,14,1
2882,701,22,1
2883,701,29,1
2884,701,26,1
2885,705,17,1
2886,705,23,2
2887,705,28,2
2888,705,12,2
2889,734,35,1
2890,734,51,1
2891,734,56,2
2892,734,53,1
2893,734,50,2
2894,737,47,3
2895,737,51,2
2896,737,60,3
2897,737,58,2
2898,737,52,1
2899,730,31,1
2900,730,53,1
2901,730,57,2
2902,730,34,1
2903,726,46,3
2904,726,52,2
2905,726,57,3
2906,722,39,2
2907,722,54,1
2908,722,60,2
2909,732,40,1
2910,732,55,1
2911,732,57,3
2912,732,56,1
2913,728,46,3
2914,728,53,3
2915,728,56,2
2916,728,60,3
2917,735,43,2
2918,735,54,1
2919,735,58,1
2920,735,46,2
2921,735,36,2
2922,723,31,2
2923,723,51,3
2924,723,57,1
2925,723,42,1
2926,721,47,2
2927,721,54,1
2928,721,59,1
2929,729,38,1
2930,729,55,2
2931,729,59,2
2932,729,41,3
2933,725,14,2
2934,725,19,1
2935,725,25,1
2936,725,10,3
2937,725,29,3
2938,727,15,3
2939,727,24,3
2940,727,27,2
2941,724,3,3
2942,724,21,2
2943,724,28,3
2944,736,12,2
2945,736,24,2
2946,736,27,2
2947,736,14,3
2948,733,16,3
2949,733,20,1
2950,733,25,3
2951,733,11,2
2952,731,9,1
2953,731,19,3
2954,731,26,1
2955,731,17,2
2956,742,32,2
2957,742,54,2
2958,742,60,3
2959,742,39,1
2960,743,50,1
2961,743,51,1
2962,743,60,3
2963,743,59,3
2964,743,57,2
2965,740,45,1
2966,740,52,3
2967,740,60,2
2968,740,37,1
2969,740,47,2
2970,741,49,3
2971,741,51,3
2972,741,58,3
2973,739,43,1
2974,739,54,3
2975,739,59,3
2976,739,45,1
2977,739,48,2
2978,747,38,2
2979,747,53,2
2980,747,56,2
2981,747,33,3
2982,747,31,3
2983,745,39,1
2984,745,54,1
2985,745,57,3
2986,748,44,2
2987,748,51,1
2988,748,60,3
2989,751,43,1
2990,751,51,2
2991,751,60,2
2992,738,11,3
2993,738,24,1
2994,738,26,3
2995,738,16,1
2996,749,12,2
2997,749,22,3
2998,749,30,2
2999,749,28,1
3000,744,10,2
3001,744,23,3
3002,744,28,2
3003,744,15,3
3004,744,26,1
3005,746,5,3
3006,746,20,3
3007,746,25,1
3008,746,8,3
3009,746,13,3
3010,750,2,1
3011,750,24,3
3012,750,28,1
3013,750,16,3
3014,753,34,1
3015,753,55,3
3016,753,57,3
3017,775,31,2
3018,775,54,3
3019,775,58,2
3020,775,50,1
3021,775,45,1
3022,771,50,3
3023,771,52,2
3024,771,56,2
3025,771,49,1
3026,759,43,1
3027,759,55,3
3028,759,59,2
3029,759,49,2
3030,752,44,1
3031,752,51,3
3032,752,58,1
3033,764,50,2
3034,764,51,1
3035,764,58,1
3036,764,59,3
3037,764,60,2
3038,773,33,3
3039,773,51,2
3040,773,56,2
3041,773,52,3
3042,773,47,3
3043,768,36,1
3044,768,52,2
3045,768,56,3
3046,768,60,1
3047,760,38,3
3048,760,51,2
3049,760,56,2
3050,760,35,2
3051,760,47,1
3052,772,34,2
3053,772,51,2
3054,772,56,1
3055,777,43,2
3056,777,54,3
3057,777,60,1
3058,777,39,1
3059,757,43,3
3060,757,53,2
3061,757,60,2
3062,757,35,3
3063,763,41,2
3064,763,51,1
3065,763,56,3
3066,763,49,3
3067,758,11,1
3068,758,23,3
3069,758,28,1
3070,758,14,1
3071,754,10,1
3072,754,19,1
3073,754,30,2
3074,754,6,3
3075,754,5,1
3076,762,4,2
3077,762,23,2
3078,762,26,2
3079,762,3,3
3080,774,17,2
3081,774,20,3
3082,774,29,2
3083,774,21,2
3084,769,7,3
3085,769,19,1
3086,769,30,2
3087,767,7,2
3088,767,24,3
3089,767,26,2
3090,765,15,1
3091,765,21,2
3092,765,28,2
3093,765,14,3
3094,765,4,2
3095,755,4,3
3096,755,19,3
3097,755,29,2
3098,756,12,1
3099,756,20,1
3100,756,29,1
3101,756,19,2
3102,756,8,3
3103,761,13,3
3104,761,23,1
3105,761,29,3
3106,761,4,1
3107,776,17,3
3108,776,23,3
3109,776,25,1
3110,776,27,3
3111,766,10,3
3112,766,23,1
3113,766,29,1
3114,766,15,3
3115,766,4,3
3116,770,13,2
3117,770,23,3
3118,770,26,3
3119,786,38,1
3120,786,54,3
3121,786,58,2
3122,786,59,2
3123,786,43,2
3124,785,48,3
3125,785,52,2
3126,785,56,2
3127,787,37,1
3128,787,52,1
3129,787,60,2
3130,787,33,2
3131,787,44,1
3132,790,32,3
3133,790,55,2
3134,790,57,1
3135,790,48,1
3136,779,43,1
3137,779,54,1
3138,779,56,2
3139,779,48,3
3140,791,40,3
3141,791,55,3
3142,791,58,1
3143,791,41,2
3144,778,41,1
3145,778,54,1
3146,778,60,2
3147,778,50,2
3148,788,13,3
3149,788,20,3
3150,788,28,3
3151,788,6,1
3152,783,11,1
3153,783,19,2
3154,783,30,1
3155,783,7,2
3156,793,15,2
3157,793,19,1
3158,793,26,1
3159,793,3,1
3160,793,17,1
3161,780,12,3
3162,780,23,2
3163,780,29,3
3164,792,16,2
3165,792,20,2
3166,792,28,2
3167,781,14,2
3168,781,21,3
3169,781,27,1
3170,781,25,1
3171,784,16,3
3172,784,19,1
3173,784,29,3
3174,784,5,2
3175,782,8,2
3176,782,19,2
3177,782,28,1
3178,782,12,1
3179,782,9,2
3180,789,7,2
3181,789,23,2
3182,789,30,1
3183,789,28,2
3184,789,9,1
3185,798,34,3
3186,798,51,2
3187,798,56,3
3188,805,44,1
3189,805,52,2
3190,805,60,3
3191,807,40,2
3192,807,51,3
3193,807,58,2
3194,794,44,3
3195,794,52,2
3196,794,59,3
3197,803,46,2
3198,803,53,2
3199,803,58,2
3200,803,48,2
3201,796,31,1
3202,796,53,1
3203,796,57,1
3204,796,44,2
3205,796,32,1
3206,800,50,1
3207,800,51,3
3208,800,59,2
3209,808,45,3
3210,808,52,1
3211,808,57,3
3212,808,41,1
3213,795,34,2
